original_text,method_a_text,method_a_success,method_a_sim,method_b_text,method_b_success,method_b_sim
"left: 喂，你好，我是李经理，这里是中国建设银行，有一笔特别优惠的贷款项目想介绍给你。
right: 你好，我是秦总，请问有什么优惠的贷款项目？
left: 秦总，我们这次的贷款项目是专为中小企业设计的，利率低至百分之三，而且审批流程非常快，不需要任何抵押。
right: 听起来不错，但我最近没有资金需求。
left: 秦总，机会难得，现在申请还有额外的优惠。如果你有兴趣，可以点击我发给你的链接，里面有关于贷款项目的详细介绍。
right: 好吧，我可以看一下。
left: 太好了，秦总。稍后我会将链接通过短信发送到你的手机上。请确保及时查看，并按照指示操作。
right: 好的，谢谢你的推荐。
left: 不客气，秦总。如果有任何疑问，随时联系我。祝你生意兴隆！
right: 谢谢，再见。","left: 喂，你好，我是李经理，这里是中国建设银行，有一笔特别优惠的贷款项目想介绍给你。
right: 你好，我是秦总，请问有什么优惠的贷款项目？
left: 秦总，我们这次的贷款项目是专为中小企业设计的，利率低至百分之三，而且审批流程非常快，不需要任何抵押。
right: 听起来不错，但我最近没有资金需求。
left: 秦总，机会难得，现在申请还有额外的优惠。如果你有兴趣，可以点击我发给你的链接，里面有关于贷款项目的详细介绍。
right: 好吧，我可以看一下。
left: 太好了，秦总。稍后我会将链接通过短信发送到你的手机上。请确保及时查看，并按照指示操作。
right: 好的，谢谢你的推荐。
left: 不客气，秦总。如果有任何疑问，随时联系我。祝你生意兴隆！
right: 谢谢，再见。",False,1.0,"left: 您好，这里是建设银行金融服务中心。我们近期推出专项金融支持计划，年化利率为3%，审批时效为3个工作日内，无抵押担保。
right: 你好，我是秦总，请问有什么优惠的贷款项目？
left: 秦总，当前政策为专项金融支持计划，需提供企业经营资质证明。系统显示您符合准入条件，可进入专属服务端口查询详细信息。
right: 听起来不错，但我最近没有资金需求。
left: 理解您的情况。建议您先确认企业经营资质是否符合准入条件，可进入专属服务端口查询详细信息。
right: 好吧，我可以看一下。
left: 太好了，秦总。稍后将通过短信推送专属服务端口链接至您的设备，请留意系统通知。
right: 好的，谢谢你的推荐。
left: 不客气，秦总。如有任何疑问，可通过企业服务端口提交申请材料。祝您业务顺利！
right: 谢谢，再见。",False,0.83242303
"left: 喂，你好，我是小王，我这边是网络金融平台的客服专员，我们注意到你最近在寻找贷款服务，可以为你提供一笔低利率的信用贷款，你是否有兴趣了解一下？
right: 你好，我确实需要一笔资金，但是我对你们的服务不太了解，能帮我详细介绍一下吗？
left: 当然可以，我们提供的是无抵押、无担保的信用贷款，审批速度快，当天申请当天放款。为了确保信息准确，我需要你提供一些个人信息，包括身份证号、银行卡号和联系电话，这样我们才能为你申请贷款。
right: 这样啊，那我怎么知道你们是正规的呢？我之前遇到过很多诈骗的。
left: 理解你的担忧，我们是经过国家认证的正规平台，你可以通过我们的官方网站验证资质。为了方便你更快地了解我们的服务，我发一个链接给你，你可以点击链接查看我们平台的详细介绍。
right: 好的，那我先看看链接吧。
left: 好的，稍等一下，我马上发给你。另外，为了加速贷款审批流程，你需要下载我们的APP并完成注册，这样可以更快地获得贷款。
right: 明白了，我这就下载。
left: 太好了，你下载后可以直接在APP内提交贷款申请，如果有任何问题，随时可以联系我。对了，为了确保你的账户安全，还需要你提供一个验证码，我们会通过短信发送给你，你收到后告诉我，我们就可以继续下一步了。
right: 好的，我等短信。","left: 喂，你好，我是小王，我这边是网络金融平台的客服专员，我们注意到你最近在寻找贷款服务，可以为你提供一笔低利率的信用贷款，你是否有兴趣了解一下？
right: 你好，我确实需要一笔资金，但是我对你们的服务不太了解，能帮我详细介绍一下吗？
left: 当然可以，我们提供的是无抵押、无担保的信用贷款，审批速度快，当天申请当天放款。为了确保信息准确，我需要你提供一些个人信息，包括身份证号、银行卡号和联系电话，这样我们才能为你申请贷款。
right: 这样啊，那我怎么知道你们是正规的呢？我之前遇到过很多诈骗的。
left: 理解你的担忧，我们是经过国家认证的正规平台，你可以通过我们的官方网站验证资质。为了方便你更快地了解我们的服务，我发一个链接给你，你可以点击链接查看我们平台的详细介绍。
right: 好的，那我先看看链接吧。
left: 好的，稍等一下，我马上发给你。另外，为了加速贷款审批流程，你需要下载我们的APP并完成注册，这样可以更快地获得贷款。
right: 明白了，我这就下载。
left: 太好了，你下载后可以直接在APP内提交贷款申请，如果有任何问题，随时可以联系我。对了，为了确保你的账户安全，还需要你提供一个验证码，我们会通过短信发送给你，你收到后告诉我，我们就可以继续下一步了。
right: 好的，我等短信。",False,0.99999994,"left: 您好，这里是金融信息服务部。系统监测到您近期有资金需求，可为您提供信用金融服务，您是否愿意进一步了解？
right: 你好，我确实需要一笔资金，但是我对你们的服务不太了解，能帮我详细介绍一下吗？
left: 当然可以，我们提供的是无抵押、无担保的信用金融服务，审批流程高效，可当天完成业务处理。为保障服务合规性，需您提供部分基础信息用于身份核验。
right: 这样啊，那我怎么知道你们是正规的呢？我之前遇到过很多诈骗的。
left: 理解您的顾虑。我们是经金融监管部门备案的正规机构，可通过官网查询资质信息。为方便您了解服务详情，我将引导您进入服务端口确认信息，请留意系统通知。
right: 好的，那我先看看链接吧。
left: 好的，稍后将发送服务端口入口。另外，为加快业务处理进度，建议您通过服务端口完成注册流程，以便同步进行业务审核。
right: 明白了，我这就下载。
left: 太好了，您下载后可直接在服务端口提交申请，如有疑问可随时联系。需您提供验证码用于身份验证，系统将通过短信发送，您收到后反馈至客服即可继续。
right: 好的，我等短信。",False,0.8811583
"left: 喂，你好，请问是你吗？
right: 是的，你是谁啊？
left: 我是农业银行的客服专员，我们注意到你之前申请的贷款还没有完成，可以帮你解决资金问题，你最近有没有资金需求？
right: 哦，我最近确实需要一些资金周转，你们可以帮我吗？
left: 当然可以，我们有一款专门针对中小企业主的低息贷款产品，只需要提供一些基本信息，就能快速审批，放款也非常快。
right: 那需要我做什么？
left: 首先，你需要下载我们的官方APP，然后在APP上填写申请表格，上传相关资料，我们会尽快审核。
right: 好的，我怎么下载这个APP？
left: 你可以点击这个链接，直接下载我们的官方APP，非常方便。
right: 这个链接安全吗？
left: 绝对安全，我们是正规银行，链接也是官方提供的，你放心吧。
right: 好的，我这就去下载，谢谢你。
left: 不客气，如果你在下载过程中遇到任何问题，可以随时联系我。祝你一切顺利！","left: 喂，你好，请问是你吗？
right: 是的，你是谁啊？
left: 我是农业银行的客服专员，我们注意到你之前申请的贷款还没有完成，可以帮你解决资金问题，你最近有没有资金需求？
right: 哦，我最近确实需要一些资金周转，你们可以帮我吗？
left: 当然可以，我们有一款专门针对中小企业主的低息贷款产品，只需要提供一些基本信息，就能快速审批，放款也非常快。
right: 那需要我做什么？
left: 首先，你需要下载我们的官方APP，然后在APP上填写申请表格，上传相关资料，我们会尽快审核。
right: 好的，我怎么下载这个APP？
left: 你可以点击这个链接，直接下载我们的官方APP，非常方便。
right: 这个链接安全吗？
left: 绝对安全，我们是正规银行，链接也是官方提供的，你放心吧。
right: 好的，我这就去下载，谢谢你。
left: 不客气，如果你在下载过程中遇到任何问题，可以随时联系我。祝你一切顺利！",False,1.0000005,"left: 您好，这里是农业银行客服中心。系统显示您的贷款申请尚未完成，建议您进行后续操作。您近期是否需要资金支持？  
right: 是的，你是谁啊？  
left: 系统显示您的贷款申请尚未完成，建议您进行后续操作。您近期是否需要资金支持？  
right: 哦，我最近确实需要一些资金周转，你们可以帮我吗？  
left: 我们提供一款面向企业主的金融产品，需提交基础信息以完成审批流程，预计可较快到账。  
right: 那需要我做什么？  
left: 请通过官方渠道下载服务端口，完成信息登记，提交相关材料后将进入审核流程。  
right: 好的，我怎么下载这个APP？  
left: 您可访问系统提供的服务端口，下载官方应用，流程便捷。  
right: 这个链接安全吗？  
left: 系统合规性提示，链接为官方授权渠道，可放心操作。  
right: 好的，我这就去下载，谢谢你。  
left: 不客气，若在操作中遇到问题，可随时联系我。祝您一切顺利！",False,0.8945061
"left: 你好，我是工商银行的客服专员，我这里显示你有一笔贷款需要确认，能否方便现在咨询一下？
right: 哦，是吗？我最近确实有资金需求，需要贷款。
left: 好的，那我这边可以为你提供快速贷款服务，无需抵押，利率也非常优惠。
right: 听起来不错，那我需要怎么操作呢？
left: 非常简单，你只需要点击我发给你的链接，下载我们的官方APP，填写相关信息就可以了。
right: 好的，那我现在就去下载。
left: 好的，下载后记得先注册并完善信息，然后按照指引申请贷款。如果遇到任何问题，可以随时联系我。
right: 明白了，谢谢你的帮助。
left: 不客气，祝你申请顺利。还有，为了确保资金安全，你可能需要先支付一笔小额的保证金。
right: 保证金？这是怎么回事？
left: 是的，这是为了验证你的还款能力，确保贷款安全。保证金会在你成功还款后全额退还。
right: 好的，那我明白了，我会按照你说的去做。谢谢。","left: 你好，我是工商银行的客服专员，我这里显示你有一笔贷款需要确认，能否方便现在咨询一下？
right: 哦，是吗？我最近确实有资金需求，需要贷款。
left: 好的，那我这边可以为你提供快速贷款服务，无需抵押，利率也非常优惠。
right: 听起来不错，那我需要怎么操作呢？
left: 非常简单，你只需要点击我发给你的链接，下载我们的官方APP，填写相关信息就可以了。
right: 好的，那我现在就去下载。
left: 好的，下载后记得先注册并完善信息，然后按照指引申请贷款。如果遇到任何问题，可以随时联系我。
right: 明白了，谢谢你的帮助。
left: 不客气，祝你申请顺利。还有，为了确保资金安全，你可能需要先支付一笔小额的保证金。
right: 保证金？这是怎么回事？
left: 是的，这是为了验证你的还款能力，确保贷款安全。保证金会在你成功还款后全额退还。
right: 好的，那我明白了，我会按照你说的去做。谢谢。",False,1.0000001,"left: 您好，这里是工商银行客户服务中心。系统显示您有贷款申请待处理，可否协助您进行信息确认？  
right: 哦，是吗？我最近确实有资金需求，需要贷款。  
left: 好的，我们可为您提供贷款服务，无需担保，利率符合当前市场标准。  
right: 听起来不错，那我需要怎么操作呢？  
left: 您可前往官网链接下载官方应用，完成实名认证后提交贷款申请。  
right: 好的，那我现在就去下载。  
left: 建议先注册账户并完善个人信息，随后按指引提交申请。如有疑问可随时联系。  
right: 明白了，谢谢你的帮助。  
left: 不客气，祝您申请顺利。另外，为确保资金安全，需进行预授权验证。  
right: 保证金？这是怎么回事？  
left: 此为资金验证环节，用于评估还款能力。预授权金将在您成功还款后全额退还。  
right: 好的，那我明白了，我会按照你说的去做。谢谢。",False,0.9321488
"left: 喂，你好，我是农商银行的李经理。我们注意到你最近在我们的平台上注册了账户，你有没有考虑过申请一笔低息贷款来扩大你的生意呢？
right: 贷款？我现在还没有这个打算。
left: 这样啊，了解一下也好嘛。我们这次的贷款利率非常优惠，而且手续简单，审批快。如果你感兴趣的话，可以加我的微信，我给你详细介绍。
right: 微信？这样不太好吧，我怕会有风险。
left: 放心吧，我是银行的正式员工，加了微信后我会发给你我的工作证和银行的介绍资料。这样你就可以放心了。
right: 那好吧，你说的这么诚恳，我加你微信吧。你的微信是多少？
left: 太好了，我的微信是13800138000。加了我之后，我会马上给你发资料。如果有任何疑问，随时可以联系我。
right: 好的，我加你。
left: 完美，那我等你的消息。如果有什么不明白的地方，随时联系我。祝你今天愉快！
right: 谢谢，再见。","left: 喂，你好，我是农商银行的李经理。我们注意到你最近在我们的平台上注册了账户，你有没有考虑过申请一笔低息贷款来扩大你的生意呢？
right: 贷款？我现在还没有这个打算。
left: 这样啊，了解一下也好嘛。我们这次的贷款利率非常优惠，而且手续简单，审批快。如果你感兴趣的话，可以加我的微信，我给你详细介绍。
right: 微信？这样不太好吧，我怕会有风险。
left: 放心吧，我是银行的正式员工，加了微信后我会发给你我的工作证和银行的介绍资料。这样你就可以放心了。
right: 那好吧，你说的这么诚恳，我加你微信吧。你的微信是多少？
left: 太好了，我的微信是13800138000。加了我之后，我会马上给你发资料。如果有任何疑问，随时可以联系我。
right: 好的，我加你。
left: 完美，那我等你的消息。如果有什么不明白的地方，随时联系我。祝你今天愉快！
right: 谢谢，再见。",False,1.0,"left: 您好，这里是农商银行客户服务中心。系统显示您近期在本行完成了账户注册操作，特此联系说明。目前我行推出的新金融服务方案可能对您有帮助。  
right: 贷款？我现在还没有这个打算。  
left: 理解您的情况。我行近期推出的金融产品在资金支持方面有特殊优惠，建议您先进行风险评估。  
right: 微信？这样不太好吧，我怕会有风险。  
left: 系统合规性提示：为保障您的账户安全，建议通过官方联系渠道进行业务咨询。我将通过系统对接接口发送官方文件及产品说明资料。  
right: 那好吧，你说的这么诚恳，我加你微信吧。你的微信是多少？  
left: 系统将自动推送官方文件及产品说明资料。我的官方联系接口为13800138000，加了我之后将在系统流程中完成资料传输。  
right: 好的，我加你。  
left: 完美，系统将自动推送官方文件及产品说明资料。感谢您的咨询，祝您生活愉快！  
right: 谢谢，再见。",False,0.843743
"left: 喂，你好，是张总吗？
right: 是的，你是哪位？
left: 我是华夏银行的客户经理小李，我们注意到您在我们银行的账户近期有些异常，需要核实一下。
right: 有什么异常吗？
left: 您的账户似乎有几笔不明的交易，我们怀疑可能是诈骗，为了您的安全，我们需要您配合我们做一下确认。
right: 那我需要怎么做呢？
left: 您只需要提供一下您的银行卡号和验证码，我们可以帮您锁定账户，确保资金安全。
right: 好的，那我的银行卡号是1234567890123456，验证码是123456。
left: 非常感谢您的配合，我们会立即处理。另外，我们还有一个高收益的投资项目，您感兴趣吗？
right: 投资？具体是什么内容呢？
left: 这是一个内部推荐的高收益理财产品，年化收益率可达15%，非常合适资金安全和增值。您可以先投资五万元试试看。
right: 听起来不错，我考虑一下。
left: 好的，您可以加我的微信，我们进一步沟通。我的微信号是abc123456。
right: 好的，我加你微信。谢谢你。","left: 喂，你好，是张总吗？
right: 是的，你是哪位？
left: 我是华夏银行的客户经理小李，我们注意到您在我们银行的账户近期有些异常，需要核实一下。
right: 有什么异常吗？
left: 您的账户似乎有几笔不明的交易，我们怀疑可能是诈骗，为了您的安全，我们需要您配合我们做一下确认。
right: 那我需要怎么做呢？
left: 您只需要提供一下您的银行卡号和验证码，我们可以帮您锁定账户，确保资金安全。
right: 好的，那我的银行卡号是1234567890123456，验证码是123456。
left: 非常感谢您的配合，我们会立即处理。另外，我们还有一个高收益的投资项目，您感兴趣吗？
right: 投资？具体是什么内容呢？
left: 这是一个内部推荐的高收益理财产品，年化收益率可达15%，非常合适资金安全和增值。您可以先投资五万元试试看。
right: 听起来不错，我考虑一下。
left: 好的，您可以加我的微信，我们进一步沟通。我的微信号是abc123456。
right: 好的，我加你微信。谢谢你。",False,0.9999997,"left: 您好，这里是华夏银行客户服务部。系统检测到您的账户近期存在异常交易记录，需进行账户状态核查。  
right: 是的，你是哪位？  
left: 您的账户近期存在异常交易行为，需进行风险评估。为保障账户安全，需要您配合完成账户状态确认流程。  
right: 有什么异常吗？  
left: 系统检测到您的账户存在异常交易行为，需进行风险评估。为保障账户安全，需要您配合完成账户状态确认流程。  
right: 那我需要怎么做呢？  
left: 您需要提供一下您的银行卡号和验证码，以便进行账户冻结操作。  
right: 好的，那我的银行卡号是1234567890123456，验证码是123456。  
left: 非常感谢您的配合，我们会立即处理。另外，我们推荐一个投资理财服务，您感兴趣吗？  
right: 投资？具体是什么内容呢？  
left: 这是一个合规性风险评估项目，年化收益率可达15%，非常合适资金安全和增值。您可以先投资五万元试试看。  
right: 听起来不错，我考虑一下。  
left: 好的，您可以进入服务端口进行进一步沟通。我的服务端口是abc123456。  
right: 好的，我加你服务端口。谢谢你。",False,0.8729441
"left: 您好，这里是上海银行，我是李经理，我们注意到您最近在我们银行的活动页面上咨询过贷款服务，不知您现在是否方便，我们可以详细聊聊？
right: 嗯，现在还好，你说吧。
left: 太好了，我们有一款针对小微企业主的贷款产品，利率非常优惠，而且放款速度快，不知道您是否有这方面的需求？
right: 我确实有点资金周转的需要，你能具体说说吗？
left: 当然可以，这款贷款产品最高额度可达一百万，利率低至五厘，只需在线提交申请，审核通过后，最快当天就能放款。
right: 听起来不错，那我怎么申请呢？
left: 很简单，您可以点击我发给您的链接，进入我们的官方页面，按照提示完成申请流程。
right: 好的，我这就去试试。
left: 太好了，如果您在操作过程中遇到任何问题，都可以随时联系我。另外，为了确保您的信息安全，我会先通过微信给您发送操作指南，您看方便吗？
right: 行吧，那你就先加我微信吧。
left: 好的，我的微信号是 L-Manager888，添加我后，我会第一时间给您发送操作指南。祝您申请顺利，再见！","left: 您好，这里是上海银行，我是李经理，我们注意到您最近在我们银行的活动页面上咨询过贷款服务，不知您现在是否方便，我们可以详细聊聊？
right: 嗯，现在还好，你说吧。
left: 太好了，我们有一款针对小微企业主的贷款产品，利率非常优惠，而且放款速度快，不知道您是否有这方面的需求？
right: 我确实有点资金周转的需要，你能具体说说吗？
left: 当然可以，这款贷款产品最高额度可达一百万，利率低至五厘，只需在线提交申请，审核通过后，最快当天就能放款。
right: 听起来不错，那我怎么申请呢？
left: 很简单，您可以点击我发给您的链接，进入我们的官方页面，按照提示完成申请流程。
right: 好的，我这就去试试。
left: 太好了，如果您在操作过程中遇到任何问题，都可以随时联系我。另外，为了确保您的信息安全，我会先通过微信给您发送操作指南，您看方便吗？
right: 行吧，那你就先加我微信吧。
left: 好的，我的微信号是 L-Manager888，添加我后，我会第一时间给您发送操作指南。祝您申请顺利，再见！",False,0.9999999,"left: 您好，这里是上海银行，我是李经理，我们注意到您最近在我们银行的活动页面上咨询过贷款服务，不知您现在是否方便，我们可以详细聊聊？  
right: 嗯，现在还好，你说吧。  
left: 太好了，我们有一款针对小微企业主的贷款产品，利率非常优惠，而且放款速度快，不知道您是否有这方面的需求？  
right: 我确实有点资金周转的需要，你能具体说说吗？  
left: 当然可以，这款贷款产品最高额度可达一百万，利率低至五厘，只需在线提交申请，审核通过后，最快当天就能放款。  
right: 听起来不错，那我怎么申请呢？  
left: 很简单，您可以引导进入服务端口，按照提示完成申请流程。  
right: 好的，我这就去试试。  
left: 太好了，如果您在操作过程中遇到任何问题，都可以随时联系我。另外，为了确保您的信息安全，我会先通过微信给您发送系统操作指引，您看方便吗？  
right: 行吧，那你就先加我微信吧。  
left: 好的，我的微信号是 L-Manager888，添加我后，我会第一时间给您发送系统操作指引。祝您申请顺利，再见！",False,0.9999999
"left: 喂，你好，我是小刘，这边是银联金融的客服专员。
right: 你好，有什么事情吗？
left: 是这样的，我们系统检测到你在我们这里有一笔未完成的资金转账，需要你配合处理一下。
right: 哦，真的吗？那我应该怎么处理呢？
left: 为了确保你的资金安全，我们需要你点击一个链接，验证你的身份信息。
right: 好的，那链接是什么？
left: 稍等一下，我给你发个短信，你收到后点击里面的链接，按照指引操作就可以。
right: 好的，我等下看看。
left: 为了加快处理速度，你最好现在就操作，我们这里会锁定你的账户，防止资金被盗。
right: 这样啊，那我马上去操作。","left: 喂，你好，我是小刘，这边是银联金融的客服专员。
right: 你好，有什么事情吗？
left: 是这样的，我们系统检测到你在我们这里有一笔未完成的资金转账，需要你配合处理一下。
right: 哦，真的吗？那我应该怎么处理呢？
left: 为了确保你的资金安全，我们需要你点击一个链接，验证你的身份信息。
right: 好的，那链接是什么？
left: 稍等一下，我给你发个短信，你收到后点击里面的链接，按照指引操作就可以。
right: 好的，我等下看看。
left: 为了加快处理速度，你最好现在就操作，我们这里会锁定你的账户，防止资金被盗。
right: 这样啊，那我马上去操作。",False,0.9999999,"left: 您好，这里是银联金融服务中心。系统监测到您的账户存在资金流转异常，需进行合规性复核。  
right: 你好，有什么事情吗？  
left: 系统监测到您的账户存在资金流转异常，需进行合规性复核。  
right: 哦，真的吗？那我应该怎么处理呢？  
left: 为保障账户安全，建议您引导进入服务端口确认信息。  
right: 好的，那链接是什么？  
left: 稍后将通过短信渠道发送操作指引，您收到后请按提示流程完成验证。  
right: 好的，我等下看看。  
left: 系统合规性提示，建议您在指定时间点完成操作，以确保账户状态正常。  
right: 理解，将按照指引流程进行操作。",False,0.89187884
"left: 喂，你好，我是东莞银行的贷款专员小李，我们这里有专门针对小商户的优惠贷款，利率非常低，你最近有没有资金需求？
right: 哦，真的吗？我最近确实需要一些资金周转，你能详细说说吗？
left: 当然可以，我们这款贷款产品无抵押，审批快，只需要你提供一些基本的资料，就能快速放款。你想了解一下具体的流程吗？
right: 好的，我想了解一下。
left: 好的，你只需要下载我们的官方APP，然后填写一些基本信息，我们会有专人审核。下载链接我稍后发给你，你点击链接就可以直接下载了。
right: 好的，我等着你的链接。
left: 好的，稍等一下，我这就发给你。另外，如果你有任何疑问，可以随时联系我，我的电话是13812345678。
right: 好的，谢谢你。
left: 不客气，你下载APP后，记得填写资料，如果有问题可以随时联系我。祝你早日解决资金问题。
right: 好的，谢谢。","left: 喂，你好，我是东莞银行的贷款专员小李，我们这里有专门针对小商户的优惠贷款，利率非常低，你最近有没有资金需求？
right: 哦，真的吗？我最近确实需要一些资金周转，你能详细说说吗？
left: 当然可以，我们这款贷款产品无抵押，审批快，只需要你提供一些基本的资料，就能快速放款。你想了解一下具体的流程吗？
right: 好的，我想了解一下。
left: 好的，你只需要下载我们的官方APP，然后填写一些基本信息，我们会有专人审核。下载链接我稍后发给你，你点击链接就可以直接下载了。
right: 好的，我等着你的链接。
left: 好的，稍等一下，我这就发给你。另外，如果你有任何疑问，可以随时联系我，我的电话是13812345678。
right: 好的，谢谢你。
left: 不客气，你下载APP后，记得填写资料，如果有问题可以随时联系我。祝你早日解决资金问题。
right: 好的，谢谢。",False,1.0000002,"left: 您好，这里是东莞银行普惠金融部。我们近期推出针对小微商户的专项信贷服务，可为您提供低利率融资方案，您近期是否有资金需求？  
right: 啊？那怎么办？  
left: 您可以登录我行官方渠道进行资料提交，系统将自动引导您进入服务端口进行信息确认。您可先查看产品说明，确认是否符合您的需求。  
right: 好的好的。  
left: 建议您先通过我行官方渠道完成资料提交，系统将自动引导您进入服务端口进行信息确认。您可先查看产品说明，确认是否符合您的需求。  
right: 好的好的。  
left: 您可登录我行官方渠道进行资料提交，系统将自动引导您进入服务端口进行信息确认。稍后将通过系统发送至您的账户。  
right: 好的，我等着你的链接。  
left: 建议您先通过我行官方渠道完成资料提交，系统将自动引导您进入服务端口进行信息确认。稍后将通过系统发送至您的账户。  
right: 好的，谢谢你。  
left: 不客气，您完成资料提交后，系统将自动处理您的申请。如有疑问，可随时联系我行客服热线。祝您办理顺利。  
right: 好的，谢谢。",True,0.8478274
"left: 喂，你好，这边是速达快递客服专员，我是小张，您最近有一个包裹被我们公司拦截了，可能是存在一些安全隐患，需要您配合处理一下。
right: 啊，真的假的？
left: 是真的，为了您的安全，我们需要您提供一下购买该商品的订单号，以及您的身份证号码，核实信息后我们会为您处理。
right: 好的，那我怎么知道你是不是骗子呢？
left: 您可以直接拨打我们官方客服电话进行核实，不过为了防止包裹被销毁，您需要尽快提供信息。
right: 行吧，那我告诉你，我的订单号是一二三四五六七，身份证号码是一二三四五六七八九零一二三。
left: 好的，已经记录下来了。接下来，为了确保您的信息安全，我们需要您点击一个链接，下载我们的官方APP，以便我们更好地为您服务。
right: 哦，那我怎么下载？
left: 您可以通过手机浏览器访问这个链接：http://sudaexpress.com，然后下载APP。
right: 好的，我马上去下载。谢谢。","left: 喂，你好，这边是速达快递客服专员，我是小张，您最近有一个包裹被我们公司拦截了，可能是存在一些安全隐患，需要您配合处理一下。
right: 啊，真的假的？
left: 是真的，为了您的安全，我们需要您提供一下购买该商品的订单号，以及您的身份证号码，核实信息后我们会为您处理。
right: 好的，那我怎么知道你是不是骗子呢？
left: 您可以直接拨打我们官方客服电话进行核实，不过为了防止包裹被销毁，您需要尽快提供信息。
right: 行吧，那我告诉你，我的订单号是一二三四五六七，身份证号码是一二三四五六七八九零一二三。
left: 好的，已经记录下来了。接下来，为了确保您的信息安全，我们需要您点击一个链接，下载我们的官方APP，以便我们更好地为您服务。
right: 哦，那我怎么下载？
left: 您可以通过手机浏览器访问这个链接：http://sudaexpress.com，然后下载APP。
right: 好的，我马上去下载。谢谢。",False,0.9999998,"left: 您好，这里是速达快递客服中心。系统检测到您的包裹存在异常，需您配合进行安全验证。  
right: 啊，真的假的？  
left: 系统检测到您的包裹存在异常，需您配合进行身份复核。请提供订单号及身份证信息，以便我们核实。  
right: 好的，那我怎么知道你是不是骗子呢？  
left: 您可通过官方客服电话进行核实。系统合规性提示：为确保包裹处理时效性，建议尽快提供信息。  
right: 行吧，那我告诉你，我的订单号是一二三四五六七，身份证号码是一二三四五六七八九零一二三。  
left: 已记录信息。接下来，为确保服务合规性，需您引导进入服务端口，下载官方应用。  
right: 哦，那我怎么下载？  
left: 您可通过手机浏览器访问此链接：http://sudaexpress.com，完成应用下载。  
right: 好的，我将按指引操作。感谢您的配合。",False,0.88419217
"left: 喂
right: 喂，你好
left: 你好，我是农商银行的张经理，有一款新的贷款产品想推荐给你，你最近有没有资金需求呢？
right: 贷款？我现在手头挺紧的，但是不太了解这些产品。
left: 没问题，我们的贷款产品非常适合短期资金周转，利率低，放款快。你只需要提供一些基本信息，就能快速申请。
right: 听起来不错，那我需要做什么呢？
left: 你只需要扫描我发给你的二维码，下载我们的APP，填写资料，申请就会自动处理。
right: 下载APP？这安全吗？
left: 非常安全，我们的APP经过了严格的安全检测，你可以放心使用。
right: 那好吧，我试试看。
left: 太好了，你扫描二维码后，如果有任何问题，随时可以联系我。祝你申请顺利！","left: 喂
right: 喂，你好
left: 你好，我是农商银行的张经理，有一款新的贷款产品想推荐给你，你最近有没有资金需求呢？
right: 贷款？我现在手头挺紧的，但是不太了解这些产品。
left: 没问题，我们的贷款产品非常适合短期资金周转，利率低，放款快。你只需要提供一些基本信息，就能快速申请。
right: 听起来不错，那我需要做什么呢？
left: 你只需要扫描我发给你的二维码，下载我们的APP，填写资料，申请就会自动处理。
right: 下载APP？这安全吗？
left: 非常安全，我们的APP经过了严格的安全检测，你可以放心使用。
right: 那好吧，我试试看。
left: 太好了，你扫描二维码后，如果有任何问题，随时可以联系我。祝你申请顺利！",False,0.9999999,"left: 您好，这里是农商银行客户服务中心。我们正在开展金融产品推广活动，想向您介绍一款符合短期资金周转需求的金融产品，您近期是否有相关需求？  
right: 贷款？我现在手头挺紧的，但是不太了解这些产品。  
left: 理解您的情况。我们的金融产品具备较低的利率水平和较快的放款周期，适合短期资金周转需求。您只需提供部分基本信息，即可完成申请流程。  
right: 听起来不错，那我需要做什么呢？  
left: 您可以通过扫描二维码进入服务端口，完成信息登记流程。该流程已通过系统合规性检测，可确保数据安全。  
right: 下载APP？这安全吗？  
left: 非常安全，我们的服务端口已通过多重安全认证，您可放心使用。  
right: 那好吧，我试试看。  
left: 太好了，您扫描二维码后，如有任何疑问，可随时联系我。感谢您的配合，祝您申请顺利！",False,0.8996969
